,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
18,2020-08-20,351.38542827422486,288.7676693968162,417.0493677260896,351.38542827422486,351.38542827422486,1.20770761635541,1.20770761635541,1.20770761635541,1.20770761635541,1.20770761635541,1.20770761635541,0.0,0.0,0.0,352.5931358905803
19,2020-08-21,352.93873136215586,289.95886281305013,418.1106375565365,352.93873136215586,352.93873136215586,1.9735357218208625,1.9735357218208625,1.9735357218208625,1.9735357218208625,1.9735357218208625,1.9735357218208625,0.0,0.0,0.0,354.9122670839767
20,2020-08-24,357.59864062594875,290.9969595714224,423.82108372544377,357.59864062594875,357.59864062594875,-0.041948689252817944,-0.041948689252817944,-0.041948689252817944,-0.041948689252817944,-0.041948689252817944,-0.041948689252817944,0.0,0.0,0.0,357.5566919366959
21,2020-08-25,359.1519437138797,291.0851909505419,428.53772180944816,359.1519437138797,359.1519437138797,3.0293161804257767,3.0293161804257767,3.0293161804257767,3.0293161804257767,3.0293161804257767,3.0293161804257767,0.0,0.0,0.0,362.18125989430547
22,2020-08-26,360.70524680181063,297.5690075868584,430.3801201563615,360.70524680181063,360.70524680181063,1.2250462902104526,1.2250462902104526,1.2250462902104526,1.2250462902104526,1.2250462902104526,1.2250462902104526,0.0,0.0,0.0,361.9302930920211
23,2020-08-27,362.2585498897416,299.8703878993251,429.9175348606353,362.2585498897416,362.2585498897416,1.2077076163596834,1.2077076163596834,1.2077076163596834,1.2077076163596834,1.2077076163596834,1.2077076163596834,0.0,0.0,0.0,363.4662575061013
24,2020-08-28,363.8118529776725,300.4632612218556,427.656765436422,363.8118529776725,363.8118529776725,1.973535721822141,1.973535721822141,1.973535721822141,1.973535721822141,1.973535721822141,1.973535721822141,0.0,0.0,0.0,365.78538869949466
25,2020-08-31,368.4717621996667,302.1194002016673,432.6395282524335,368.4717621996667,368.4717621996667,-0.041948689248294,-0.041948689248294,-0.041948689248294,-0.041948689248294,-0.041948689248294,-0.041948689248294,0.0,0.0,0.0,368.42981351041846
26,2020-09-01,370.0250652736647,301.4954504640096,433.39366532520864,370.0250652736647,370.0250652736647,3.0293161804195945,3.0293161804195945,3.0293161804195945,3.0293161804195945,3.0293161804195945,3.0293161804195945,0.0,0.0,0.0,373.0543814540843
27,2020-09-02,371.57836834766283,307.33789291423597,431.01938583583916,371.57836834766283,371.57836834766283,1.2250462902057548,1.2250462902057548,1.2250462902057548,1.2250462902057548,1.2250462902057548,1.2250462902057548,0.0,0.0,0.0,372.80341463786857
28,2020-09-03,373.1316714216609,310.153065654701,439.6917952878671,373.1316714216609,373.1316714216609,1.2077076163555565,1.2077076163555565,1.2077076163555565,1.2077076163555565,1.2077076163555565,1.2077076163555565,0.0,0.0,0.0,374.33937903801643
29,2020-09-04,374.68497449565893,310.0450021231719,441.90289757755306,374.68497449565893,374.68497449565893,1.973535721818122,1.973535721818122,1.973535721818122,1.973535721818122,1.973535721818122,1.973535721818122,0.0,0.0,0.0,376.65851021747704
30,2020-09-08,380.89818679165114,318.56389257725783,447.37723233463066,380.89818679165114,380.89818679165114,3.0293161804227404,3.0293161804227404,3.0293161804227404,3.0293161804227404,3.0293161804227404,3.0293161804227404,0.0,0.0,0.0,383.9275029720739
31,2020-09-09,382.4514898656492,325.1712902732299,451.1416471197682,382.4514898656492,382.4514898656492,1.2250462902109238,1.2250462902109238,1.2250462902109238,1.2250462902109238,1.2250462902109238,1.2250462902109238,0.0,0.0,0.0,383.6765361558601
32,2020-09-10,384.00479293964725,321.75200258182105,449.4650264880852,384.00479293964725,384.00479293964725,1.2077076163541611,1.2077076163541611,1.2077076163541611,1.2077076163541611,1.2077076163541611,1.2077076163541611,0.0,0.0,0.0,385.21250055600143
33,2020-09-11,385.55809600930706,324.20842240309656,451.1508520252992,385.55809600930706,385.55809600930706,1.9735357218167517,1.9735357218167517,1.9735357218167517,1.9735357218167517,1.9735357218167517,1.9735357218167517,0.0,0.0,0.0,387.5316317311238
34,2020-09-14,390.21800521828635,319.4135832793729,459.2360248725152,390.21800521828635,390.21800521828635,-0.04194868925979209,-0.04194868925979209,-0.04194868925979209,-0.04194868925979209,-0.04194868925979209,-0.04194868925979209,0.0,0.0,0.0,390.17605652902654
35,2020-09-15,391.7713082879461,330.17453283885436,456.35072801353584,391.7713082879461,391.7713082879461,3.0293161804258855,3.0293161804258855,3.0293161804258855,3.0293161804258855,3.0293161804258855,3.0293161804258855,0.0,0.0,0.0,394.800624468372
36,2020-09-16,393.3246113576059,326.09986925052704,458.8871418499423,393.3246113576059,393.3246113576059,1.2250462902111456,1.2250462902111456,1.2250462902111456,1.2250462902111456,1.2250462902111456,1.2250462902111456,0.0,0.0,0.0,394.549657647817
37,2020-09-17,394.87791442726564,332.3950179882751,457.4442901592423,394.87791442726564,394.87791442726564,1.2077076163542346,1.2077076163542346,1.2077076163542346,1.2077076163542346,1.2077076163542346,1.2077076163542346,0.0,0.0,0.0,396.0856220436199
38,2020-09-18,396.4312174969254,333.23378192403607,460.9216659631693,396.4312174969254,396.4312174969254,1.9735357218153817,1.9735357218153817,1.9735357218153817,1.9735357218153817,1.9735357218153817,1.9735357218153817,0.0,0.0,0.0,398.4047532187408
39,2020-09-21,401.0911267059047,332.95452679929997,468.54311082682443,401.0911267059047,401.0911267059047,-0.04194868925875316,-0.04194868925875316,-0.04194868925875316,-0.04194868925875316,-0.04194868925875316,-0.04194868925875316,0.0,0.0,0.0,401.04917801664595
40,2020-09-22,402.64442977556445,334.8358879302903,468.3888294618214,402.64442977556445,402.64442977556445,3.0293161804197033,3.0293161804197033,3.0293161804197033,3.0293161804197033,3.0293161804197033,3.0293161804197033,0.0,0.0,0.0,405.67374595598415
41,2020-09-23,404.1977328494105,343.65107206370277,471.1693067863763,404.1977328494105,404.1977328494105,1.2250462902113666,1.2250462902113666,1.2250462902113666,1.2250462902113666,1.2250462902113666,1.2250462902113666,0.0,0.0,0.0,405.42277913962187
